yahooTicker,symbol,companyName,tf,entry_date,exit_date,entry_price,exit_price,entry_rr,pnl_usd,pnl_r,pnl_pct,hold_periods,win,trailingPE,forwardPE,trailingEps,forwardEps,marketCap,pe_bucket,trailing_eps_bucket,forward_eps_bucket,fund_reason,pass_F1,pass_F2,pass_F3,pass_F4,pass_F5,source
CEF,AMEX:CEF,Sprott Physical Gold and Silver Trust,Daily,2025-05-13,2025-05-14,28.780000686645508,28.09000015258789,2.242466229816749,-126.82817762620596,-1.2682817762620595,-2.3975000611372157,1.0,0,1.934535,,,,7541342208.0,"(0,15]",missing,missing,OK,1,0,0,0,0,ledger
CEF,AMEX:CEF,Sprott Physical Gold and Silver Trust,Daily,2025-10-23,2025-10-24,38.09000015258789,37.91999816894531,3.064385063615582,-16.750850071391053,-0.16750850071391055,-0.44631657380297474,1.0,0,1.934535,,,,7541342208.0,"(0,15]",missing,missing,OK,1,0,0,0,0,ledger
CEF,AMEX:CEF,Sprott Physical Gold and Silver Trust,Daily,2025-11-19,2025-11-21,39.040000915527344,38.529998779296875,1.6603988789032358,-55.34690528475347,-0.5534690528475347,-1.3063579002827996,2.0,0,1.934535,,,,7541342208.0,"(0,15]",missing,missing,OK,1,0,0,0,0,ledger
CEF,AMEX:CEF,Sprott Physical Gold and Silver Trust,Daily,2026-04-30,2026-05-04,47.52000045776367,46.7599983215332,2.6760520624857285,-53.52120243388091,-0.5352120243388091,-1.599331079354613,2.0,0,1.934535,,,,7541342208.0,"(0,15]",missing,missing,OK,1,0,0,0,0,ledger
CEF,AMEX:CEF,Sprott Physical Gold and Silver Trust,Weekly,2019-03-15,2019-03-29,12.760000228881836,12.399999618530273,1.5410521959567482,-126.08642277448422,-1.260864227744842,-2.821321347132213,2.0,0,1.934535,,,,7541342208.0,"(0,15]",missing,missing,OK,1,0,0,0,0,ledger
CEF,AMEX:CEF,Sprott Physical Gold and Silver Trust,Weekly,2021-07-09,2021-07-23,18.940000534057617,18.469999313354492,2.0415369880639913,-66.63373552609447,-0.6663373552609447,-2.4815269664748745,2.0,0,1.934535,,,,7541342208.0,"(0,15]",missing,missing,OK,1,0,0,0,0,ledger
CET,AMEX:CET,Central Securities Corporation,Daily,2024-07-31,2024-08-02,43.599998474121094,42.810001373291016,2.166677263074908,-131.66651831695128,-1.3166651831695129,-1.8119200194444578,2.0,0,6.0382514,-425.00003,9.15,-0.13,1632596864.0,"(0,15]",>0,<=0,OK,1,1,1,0,1,ledger
CET,AMEX:CET,Central Securities Corporation,Weekly,2024-12-06,2024-12-13,47.310001373291016,46.59000015258789,1.7054227805279065,-55.81400850469887,-0.5581400850469888,-1.5218795176565003,1.0,0,6.0382514,-425.00003,9.15,-0.13,1632596864.0,"(0,15]",>0,<=0,OK,1,1,1,0,1,ledger
CET,AMEX:CET,Central Securities Corporation,Monthly,2023-06-30,2023-09-30,36.5099983215332,35.45000076293945,2.465714590890067,-30.28564453125,-0.3028564453125,-2.9033076070249364,3.0,0,6.0382514,-425.00003,9.15,-0.13,1632596864.0,"(0,15]",>0,<=0,OK,1,1,1,0,1,ledger
CEV,AMEX:CEV,Eaton Vance California Municipal Income Trust Shares of Beneficial Interest,Daily,2024-09-04,2024-09-13,11.0,11.039999961853027,2.6363715179941565,36.363715179941565,0.36363715179941564,0.3636360168457031,7.0,1,9.807693,,1.04,,71742464.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CEV,AMEX:CEV,Eaton Vance California Municipal Income Trust Shares of Beneficial Interest,Daily,2025-02-14,2025-02-27,10.140000343322754,10.319999694824219,1.625002980235081,224.9994039529838,2.249994039529838,1.7751414734418172,8.0,1,9.807693,,1.04,,71742464.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CEV,AMEX:CEV,Eaton Vance California Municipal Income Trust Shares of Beneficial Interest,Daily,2025-12-11,2025-12-12,10.420000076293945,10.220000267028809,1.7470615198350072,-232.94190622954275,-2.329419062295427,-1.9193839520226772,1.0,0,9.807693,,1.04,,71742464.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CEV,AMEX:CEV,Eaton Vance California Municipal Income Trust Shares of Beneficial Interest,Weekly,2023-03-17,2023-05-05,10.100000381469727,10.09000015258789,2.428563156926724,-3.5715015565289066,-0.03571501556528906,-0.09901216340727237,7.0,0,9.807693,,1.04,,71742464.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CEV,AMEX:CEV,Eaton Vance California Municipal Income Trust Shares of Beneficial Interest,Weekly,2024-11-29,2024-12-13,10.649999618530273,10.529999732971191,2.064520793212288,-38.709707190716735,-0.38709707190716736,-1.1267595291767936,2.0,0,9.807693,,1.04,,71742464.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CEV,AMEX:CEV,Eaton Vance California Municipal Income Trust Shares of Beneficial Interest,Weekly,2026-01-09,2026-03-13,10.170000076293945,10.449999809265137,2.3684133915574965,147.36786628519803,1.47367866285198,2.7531930272435776,9.0,1,9.807693,,1.04,,71742464.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CEV,AMEX:CEV,Eaton Vance California Municipal Income Trust Shares of Beneficial Interest,Monthly,2025-02-28,2025-03-31,10.350000381469727,10.020000457763672,1.75733857864146,-61.693814442014485,-0.6169381444201448,-3.1884049424469088,1.0,0,9.807693,,1.04,,71742464.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CIX,AMEX:CIX,CompX International Inc.,Daily,2024-08-22,2024-09-06,27.100000381469727,25.43000030517578,4.068946807060361,-75.50158798117016,-0.7550158798117016,-6.162361818400002,10.0,0,17.70122,18.031055,1.64,1.61,357738368.0,"(15,25]",>0,>0,OK,1,1,1,0,1,ledger
CIX,AMEX:CIX,CompX International Inc.,Daily,2025-07-09,2025-07-17,25.989999771118164,25.5,1.7171591550742649,-39.68902169227945,-0.3968902169227944,-1.8853396515327592,6.0,0,17.70122,18.031055,1.64,1.61,357738368.0,"(15,25]",>0,>0,OK,1,1,1,0,1,ledger
CIX,AMEX:CIX,CompX International Inc.,Daily,2025-08-22,2025-08-26,27.059999465942383,25.700000762939453,3.0289024032599134,-78.61266259324512,-0.7861266259324512,-5.025863746651655,2.0,0,17.70122,18.031055,1.64,1.61,357738368.0,"(15,25]",>0,>0,OK,1,1,1,0,1,ledger
CIX,AMEX:CIX,CompX International Inc.,Weekly,2021-08-06,2021-10-01,20.989999771118164,21.639999389648438,1.8689137185510722,24.344554305500093,0.24344554305500093,3.0967109367226406,8.0,1,17.70122,18.031055,1.64,1.61,357738368.0,"(15,25]",>0,>0,OK,1,1,1,0,1,ledger
CIX,AMEX:CIX,CompX International Inc.,Weekly,2025-09-19,2025-10-03,24.969999313354492,22.979999542236328,2.484330924535378,-67.446357744402,-0.67446357744402,-7.969562778697672,2.0,0,17.70122,18.031055,1.64,1.61,357738368.0,"(15,25]",>0,>0,OK,1,1,1,0,1,ledger
CKX,AMEX:CKX,"CKX Lands, Inc.",Daily,2024-09-20,2024-09-26,13.5,13.5,1.6296253125927183,0.0,0.0,0.0,4.0,0,7.520833,,1.44,,22235386.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CKX,AMEX:CKX,"CKX Lands, Inc.",Daily,2026-02-18,2026-02-19,10.510000228881836,10.5,4.109582701981924,-3.770345126198432,-0.03770345126198432,-0.09514965427265139,1.0,0,7.520833,,1.44,,22235386.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CKX,AMEX:CKX,"CKX Lands, Inc.",Weekly,2019-12-27,2020-01-10,9.319999694824219,9.039999961853027,2.0600049464720405,-56.00004372909904,-0.5600004372909904,-3.0042890787505803,2.0,0,7.520833,,1.44,,22235386.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CLM,AMEX:CLM,"Cornerstone Strategic Investment Fund, Inc.",Daily,2024-11-21,2024-12-06,8.562992095947266,9.035432815551758,1.7647035354600429,282.35233768972535,2.823523376897253,5.517238767837836,10.0,1,6.790909,,1.1,,2225477120.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CLM,AMEX:CLM,"Cornerstone Strategic Investment Fund, Inc.",Daily,2026-04-27,2026-04-28,7.5,7.420000076293945,1.8542555393545523,-59.33612067195739,-0.5933612067195739,-1.0666656494140625,1.0,0,6.790909,,1.1,,2225477120.0,"(0,15]",>0,missing,OK,1,1,1,0,1,ledger
CMCL,AMEX:CMCL,Caledonia Mining Corporation Plc Common Shares,Daily,2024-09-05,2024-09-09,12.579999923706055,12.399999618530273,2.0150477299688343,-39.42491046297128,-0.39424910462971285,-1.4308450418714578,2.0,0,6.0849056,3.7866926,3.18,5.11,373707104.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
CMCL,AMEX:CMCL,Caledonia Mining Corporation Plc Common Shares,Weekly,2016-12-30,2017-01-20,5.699999809265137,6.400000095367432,3.40000057220459,70.00002861022949,0.7000002861022949,12.28070718466465,3.0,1,6.0849056,3.7866926,3.18,5.11,373707104.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
CMCL,AMEX:CMCL,Caledonia Mining Corporation Plc Common Shares,Weekly,2018-07-06,2018-08-10,8.649999618530273,8.449999809265137,1.554217857276224,-24.09637862044599,-0.24096378620445988,-2.312136625262867,5.0,0,6.0849056,3.7866926,3.18,5.11,373707104.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
CMCL,AMEX:CMCL,Caledonia Mining Corporation Plc Common Shares,Weekly,2020-09-18,2020-09-25,19.399999618530273,17.049999237060547,3.215610191082248,-75.64249598431589,-0.7564249598431589,-12.113404266385034,1.0,0,6.0849056,3.7866926,3.18,5.11,373707104.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
CMCL,AMEX:CMCL,Caledonia Mining Corporation Plc Common Shares,Weekly,2022-05-27,2022-06-17,13.288000106811523,11.260000228881836,3.131811926730257,-128.51709693814956,-1.2851709693814957,-15.261889386124555,3.0,0,6.0849056,3.7866926,3.18,5.11,373707104.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
CMCL,AMEX:CMCL,Caledonia Mining Corporation Plc Common Shares,Weekly,2023-03-03,2023-04-21,13.640000343322754,16.100000381469727,1.5104890814317649,172.02793798317268,1.7202793798317266,18.035190441554693,7.0,1,6.0849056,3.7866926,3.18,5.11,373707104.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
CMCL,AMEX:CMCL,Caledonia Mining Corporation Plc Common Shares,Weekly,2024-03-01,2024-05-03,10.279999732971191,9.770000457763672,3.3029259976253247,-51.513444313246325,-0.5151344431324633,-4.961082572519837,9.0,0,6.0849056,3.7866926,3.18,5.11,373707104.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
CMCL,AMEX:CMCL,Caledonia Mining Corporation Plc Common Shares,Weekly,2025-11-28,2025-12-05,30.809999465942383,24.170000076293945,1.7842702417961485,-149.21350780362962,-1.4921350780362963,-21.551442728807395,1.0,0,6.0849056,3.7866926,3.18,5.11,373707104.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
CMCL,AMEX:CMCL,Caledonia Mining Corporation Plc Common Shares,Monthly,2019-01-31,2019-02-28,6.010000228881836,5.320000171661377,2.7549175272520348,-48.3687930054062,-0.48368793005406197,-11.480865739481576,1.0,0,6.0849056,3.7866926,3.18,5.11,373707104.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
CMCL,AMEX:CMCL,Caledonia Mining Corporation Plc Common Shares,Monthly,2022-03-31,2022-05-31,15.210000038146973,13.619999885559082,3.017021261053745,-33.82979185347016,-0.33829791853470165,-10.453649892177118,2.0,0,6.0849056,3.7866926,3.18,5.11,373707104.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
CMT,AMEX:CMT,"Core Molding Technologies, Inc.",Weekly,2019-04-12,2019-04-19,7.590000152587891,7.369999885559082,1.7624993890525367,-27.500026822083754,-0.27500026822083756,-2.89855418453183,1.0,0,21.535088,14.273255,1.14,1.72,210228976.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
CMT,AMEX:CMT,"Core Molding Technologies, Inc.",Weekly,2022-10-28,2022-12-02,10.130000114440918,10.770000457763672,2.4964024532065063,46.04317879467946,0.46043178794679457,6.317871037438542,5.0,1,21.535088,14.273255,1.14,1.72,210228976.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
CMT,AMEX:CMT,"Core Molding Technologies, Inc.",Weekly,2025-10-24,2025-10-31,19.110000610351562,17.90999984741211,1.9751547202714357,-74.53418062229298,-0.7453418062229299,-6.279438642662487,1.0,0,21.535088,14.273255,1.14,1.72,210228976.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
CMT,AMEX:CMT,"Core Molding Technologies, Inc.",Monthly,2025-03-31,2025-10-31,15.199999809265137,17.90999984741211,4.965053810022502,90.36464542861222,0.9036464542861223,17.828947843111788,7.0,1,21.535088,14.273255,1.14,1.72,210228976.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
COHN,AMEX:COHN,Cohen & Company Inc.,Daily,2024-09-04,2024-09-18,8.619999885559082,8.600000381469727,1.9655175437731087,-2.2987938758754347,-0.022987938758754347,-0.23201281154145081,10.0,0,3.1616163,6.7675676,3.96,1.85,40426704.0,"(0,15]",>0,>0,OK,1,1,0,0,1,ledger
COHN,AMEX:COHN,Cohen & Company Inc.,Daily,2025-08-06,2025-08-19,11.510000228881836,12.0,1.7575759327225964,49.494937818493575,0.4949493781849358,4.257165607074589,9.0,1,3.1616163,6.7675676,3.96,1.85,40426704.0,"(0,15]",>0,>0,OK,1,1,0,0,1,ledger
COHN,AMEX:COHN,Cohen & Company Inc.,Daily,2025-11-24,2025-12-12,14.4399995803833,19.020000457763672,1.5338346457709202,344.36098797796654,3.4436098797796655,31.717458521275095,13.0,1,3.1616163,6.7675676,3.96,1.85,40426704.0,"(0,15]",>0,>0,OK,1,1,0,0,1,ledger
COHN,AMEX:COHN,Cohen & Company Inc.,Daily,2025-12-24,2026-01-07,17.0,21.709999084472656,1.8361577172167804,266.10157437041346,2.6610157437041346,27.705876967486216,8.0,1,3.1616163,6.7675676,3.96,1.85,40426704.0,"(0,15]",>0,>0,OK,1,1,0,0,1,ledger
COHN,AMEX:COHN,Cohen & Company Inc.,Daily,2026-01-15,2026-01-23,19.90999984741211,19.280000686645508,4.996064402327567,-24.803126250759373,-0.24803126250759372,-3.1642348849565085,5.0,0,3.1616163,6.7675676,3.96,1.85,40426704.0,"(0,15]",>0,>0,OK,1,1,0,0,1,ledger
COHN,AMEX:COHN,Cohen & Company Inc.,Daily,2026-03-24,2026-03-27,15.40999984741211,15.220000267028809,3.7706809418290166,-12.41642530102146,-0.1241642530102146,-1.2329628959419394,3.0,0,3.1616163,6.7675676,3.96,1.85,40426704.0,"(0,15]",>0,>0,OK,1,1,0,0,1,ledger
COHN,AMEX:COHN,Cohen & Company Inc.,Weekly,2017-05-26,2017-06-16,12.800000190734863,11.600000381469727,1.5217385895987312,-52.1739004239704,-0.521739004239704,-9.374998370185518,3.0,0,3.1616163,6.7675676,3.96,1.85,40426704.0,"(0,15]",>0,>0,OK,1,1,0,0,1,ledger
COHN,AMEX:COHN,Cohen & Company Inc.,Weekly,2022-03-11,2022-04-15,16.40999984741211,15.390000343322754,9.755375889935737,-27.419339539565048,-0.27419339539565046,-6.215719156452104,5.0,0,3.1616163,6.7675676,3.96,1.85,40426704.0,"(0,15]",>0,>0,OK,1,1,0,0,1,ledger
COHN,AMEX:COHN,Cohen & Company Inc.,Weekly,2023-11-10,2023-11-24,7.570000171661377,6.329999923706055,2.2666661286966185,-63.58974697556907,-0.6358974697556907,-16.38045204539515,2.0,0,3.1616163,6.7675676,3.96,1.85,40426704.0,"(0,15]",>0,>0,OK,1,1,0,0,1,ledger
COHN,AMEX:COHN,Cohen & Company Inc.,Weekly,2024-07-19,2024-08-09,9.5600004196167,7.760000228881836,1.7068056134958374,-94.24083168375167,-0.9424083168375167,-18.8284530515432,3.0,0,3.1616163,6.7675676,3.96,1.85,40426704.0,"(0,15]",>0,>0,OK,1,1,0,0,1,ledger
COHN,AMEX:COHN,Cohen & Company Inc.,Monthly,2022-03-31,2022-06-30,16.149999618530273,10.760000228881836,4.675669347466559,-68.95172131314044,-0.6895172131314043,-33.37461001215152,3.0,0,3.1616163,6.7675676,3.96,1.85,40426704.0,"(0,15]",>0,>0,OK,1,1,0,0,1,ledger
CVU,AMEX:CVU,"CPI Aerostructures, Inc. Common Stock",Daily,2026-02-13,2026-02-23,3.890000104904175,3.9600000381469727,2.0555548196960163,19.444418689360575,0.19444418689360574,1.7994840965312058,5.0,1,40.916668,12.589744,0.12,0.39,65056192.0,>40,>0,>0,OK,1,1,0,1,1,ledger
CVU,AMEX:CVU,"CPI Aerostructures, Inc. Common Stock",Weekly,2017-01-27,2017-02-17,8.699999809265137,8.199999809265137,2.0661738523148445,-71.24738358972564,-0.7124738358972564,-5.747126562779012,3.0,0,40.916668,12.589744,0.12,0.39,65056192.0,>40,>0,>0,OK,1,1,0,1,1,ledger
CVU,AMEX:CVU,"CPI Aerostructures, Inc. Common Stock",Weekly,2020-09-18,2020-10-02,2.6600000858306885,2.259999990463257,4.054822095641243,-80.29353622296789,-0.8029353622296789,-15.037597084983403,2.0,0,40.916668,12.589744,0.12,0.39,65056192.0,>40,>0,>0,OK,1,1,0,1,1,ledger
CVU,AMEX:CVU,"CPI Aerostructures, Inc. Common Stock",Weekly,2024-06-28,2024-10-18,2.4700000286102295,3.25,1.771117888626217,293.9301741196304,2.939301741196304,31.57894584433043,16.0,1,40.916668,12.589744,0.12,0.39,65056192.0,>40,>0,>0,OK,1,1,0,1,1,ledger
DIT,AMEX:DIT,AMCON Distributing Company Common Stock,Daily,2024-08-01,2024-08-05,99.80000305175781,92.74666595458984,1.526215853918582,-99.0636850604297,-0.9906368506042971,-7.067471825136118,2.0,0,143.45834,,0.48,,67211696.0,>40,>0,missing,OK,1,1,0,0,1,ledger
DIT,AMEX:DIT,AMCON Distributing Company Common Stock,Daily,2024-08-21,2024-08-22,94.66000366210938,93.33333587646484,2.347902030868123,-25.942983881399947,-0.25942983881399945,-1.401508276272729,1.0,0,143.45834,,0.48,,67211696.0,>40,>0,missing,OK,1,1,0,0,1,ledger
DIT,AMEX:DIT,AMCON Distributing Company Common Stock,Daily,2026-07-08,2026-07-16,70.5,68.5,1.7100120252871647,-120.84882818961823,-1.2084882818961822,-2.8368794326241136,6.0,0,143.45834,,0.48,,67211696.0,>40,>0,missing,OK,1,1,0,0,1,ledger
DIT,AMEX:DIT,AMCON Distributing Company Common Stock,Weekly,2017-05-05,2017-07-21,68.0,66.83333587646484,2.096288762982213,-17.55261756306302,-0.17552617563063022,-1.7156825346105238,11.0,0,143.45834,,0.48,,67211696.0,>40,>0,missing,OK,1,1,0,0,1,ledger
DIT,AMEX:DIT,AMCON Distributing Company Common Stock,Weekly,2021-11-12,2021-12-17,104.65333557128906,113.00666809082031,3.311455994903305,36.712564861307875,0.3671256486130787,7.981907575072963,5.0,1,143.45834,,0.48,,67211696.0,>40,>0,missing,OK,1,1,0,0,1,ledger
DIT,AMEX:DIT,AMCON Distributing Company Common Stock,Weekly,2023-10-27,2023-11-10,130.66000366210938,120.66666412353516,2.253755987728649,-62.56263561796417,-0.6256263561796417,-7.648353940366702,2.0,0,143.45834,,0.48,,67211696.0,>40,>0,missing,OK,1,1,0,0,1,ledger
DIT,AMEX:DIT,AMCON Distributing Company Common Stock,Monthly,2017-05-31,2017-09-30,68.03333282470703,61.5,2.0808384567151803,-97.80437913520589,-0.9780437913520589,-9.603135041966343,4.0,0,143.45834,,0.48,,67211696.0,>40,>0,missing,OK,1,1,0,0,1,ledger
DIT,AMEX:DIT,AMCON Distributing Company Common Stock,Monthly,2025-08-31,2026-01-31,79.99333190917969,72.3066635131836,5.240233446771971,-40.277251099260575,-0.4027725109926057,-9.609136427425153,5.0,0,143.45834,,0.48,,67211696.0,>40,>0,missing,OK,1,1,0,0,1,ledger
DNN,AMEX:DNN,Denison Mines Corp.,Daily,2024-11-07,2024-12-02,2.119999885559082,2.2899999618530273,2.3333373069801078,141.6668653490054,1.4166686534900539,8.018871956170566,16.0,1,,-73.80391,-0.24,-0.040377267,2696950528.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
DNN,AMEX:DNN,Denison Mines Corp.,Daily,2025-05-20,2025-05-29,1.4500000476837158,1.600000023841858,2.080642514639244,195.0602454361779,1.9506024543617788,10.344825601747921,6.0,1,,-73.80391,-0.24,-0.040377267,2696950528.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
DNN,AMEX:DNN,Denison Mines Corp.,Daily,2025-08-18,2025-08-19,2.059999942779541,1.9299999475479126,2.723212739304567,-118.00589979796713,-1.1800589979796714,-6.31067955546739,1.0,0,,-73.80391,-0.24,-0.040377267,2696950528.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
DNN,AMEX:DNN,Denison Mines Corp.,Weekly,2026-05-29,2026-06-05,3.4800000190734863,3.0299999713897705,2.1509955274447434,-101.88929307957872,-1.0188929307957872,-12.931035782106795,1.0,0,,-73.80391,-0.24,-0.040377267,2696950528.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
DNN,AMEX:DNN,Denison Mines Corp.,Monthly,2017-07-31,2017-10-31,0.5099999904632568,0.4099999964237213,3.300000029802324,-100.0,-1.0,-19.607842335193155,3.0,0,,-73.80391,-0.24,-0.040377267,2696950528.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
ELA,AMEX:ELA,Envela Corporation Common Stock,Daily,2025-01-03,2025-01-13,7.25,6.949999809265137,1.800000817435351,-85.71436356527153,-0.8571436356527153,-4.137933665308459,5.0,0,26.743902,62.657146,0.82,0.35,569379008.0,"(25,40]",>0,>0,OK,1,1,0,0,1,ledger
ELA,AMEX:ELA,Envela Corporation Common Stock,Daily,2025-11-19,2025-12-08,10.529999732971191,12.510000228881836,1.5769258279093055,380.76968926693553,3.8076968926693553,18.803423989755018,12.0,1,26.743902,62.657146,0.82,0.35,569379008.0,"(25,40]",>0,>0,OK,1,1,0,0,1,ledger
ELA,AMEX:ELA,Envela Corporation Common Stock,Daily,2025-12-31,2026-01-02,13.380000114440918,11.989999771118164,1.6285711690682603,-132.380961031058,-1.3238096103105799,-10.388642237921497,1.0,0,26.743902,62.657146,0.82,0.35,569379008.0,"(25,40]",>0,>0,OK,1,1,0,0,1,ledger
ELA,AMEX:ELA,Envela Corporation Common Stock,Daily,2026-06-09,2026-06-16,24.8700008392334,25.920000076293945,2.4743673975526796,64.46860214908301,0.6446860214908301,4.221950951461698,5.0,1,26.743902,62.657146,0.82,0.35,569379008.0,"(25,40]",>0,>0,OK,1,1,0,0,1,ledger
ELA,AMEX:ELA,Envela Corporation Common Stock,Weekly,2021-03-12,2021-03-26,5.659999847412109,5.239999771118164,1.8333334989017844,-43.75000620881692,-0.43750006208816916,-7.4204962476453,2.0,0,26.743902,62.657146,0.82,0.35,569379008.0,"(25,40]",>0,>0,OK,1,1,0,0,1,ledger
ELA,AMEX:ELA,Envela Corporation Common Stock,Weekly,2023-04-07,2023-04-21,6.800000190734863,6.639999866485596,1.82657404851867,-23.380195202262765,-0.23380195202262768,-2.352945878843816,2.0,0,26.743902,62.657146,0.82,0.35,569379008.0,"(25,40]",>0,>0,OK,1,1,0,0,1,ledger
ELA,AMEX:ELA,Envela Corporation Common Stock,Monthly,2019-05-31,2021-03-31,0.7200000286102295,5.019999980926514,2.9142854612700964,1228.5713312577295,12.285713312577295,597.2221918680062,22.0,1,26.743902,62.657146,0.82,0.35,569379008.0,"(25,40]",>0,>0,OK,1,1,0,0,1,ledger
ELA,AMEX:ELA,Envela Corporation Common Stock,Monthly,2021-06-30,2021-08-31,4.800000190734863,4.230000019073486,2.077492013656429,-45.19736092112897,-0.4519736092112897,-11.875003104408458,2.0,0,26.743902,62.657146,0.82,0.35,569379008.0,"(25,40]",>0,>0,OK,1,1,0,0,1,ledger
ELMD,AMEX:ELMD,"Electromed, Inc. Common Stock",Weekly,2019-02-01,2019-03-29,5.639999866485596,5.150000095367432,2.112500827014742,-61.24999329447506,-0.6124999329447507,-8.68793940989033,8.0,0,35.728813,69.11475,1.18,0.61,349087488.0,"(25,40]",>0,>0,OK,1,1,0,0,1,ledger
ELMD,AMEX:ELMD,"Electromed, Inc. Common Stock",Weekly,2020-05-29,2020-06-12,14.420000076293945,13.90999984741211,1.85664339278682,-17.83217797565596,-0.1783217797565596,-3.536756076168552,2.0,0,35.728813,69.11475,1.18,0.61,349087488.0,"(25,40]",>0,>0,OK,1,1,0,0,1,ledger
ELMD,AMEX:ELMD,"Electromed, Inc. Common Stock",Weekly,2022-12-30,2023-03-10,10.489999771118164,11.199999809265137,1.932692598661738,68.2692369413096,0.682692369413096,6.768351321625351,10.0,1,35.728813,69.11475,1.18,0.61,349087488.0,"(25,40]",>0,>0,OK,1,1,0,0,1,ledger
ELMD,AMEX:ELMD,"Electromed, Inc. Common Stock",Weekly,2023-04-07,2023-04-21,10.800000190734863,10.59000015258789,2.8678030338736966,-19.81048533120331,-0.1981048533120331,-1.9444447633170239,2.0,0,35.728813,69.11475,1.18,0.61,349087488.0,"(25,40]",>0,>0,OK,1,1,0,0,1,ledger
ELMD,AMEX:ELMD,"Electromed, Inc. Common Stock",Weekly,2024-07-19,2024-12-06,15.739999771118164,28.709999084472656,1.6436787279079124,745.4023574393731,7.454023574393732,82.40152161344731,20.0,1,35.728813,69.11475,1.18,0.61,349087488.0,"(25,40]",>0,>0,OK,1,1,0,0,1,ledger
ELMD,AMEX:ELMD,"Electromed, Inc. Common Stock",Monthly,2021-02-28,2021-04-30,10.5600004196167,9.770000457763672,3.4094377066918824,-29.37247454673049,-0.2937247454673049,-7.481059947549721,2.0,0,35.728813,69.11475,1.18,0.61,349087488.0,"(25,40]",>0,>0,OK,1,1,0,0,1,ledger
ELMD,AMEX:ELMD,"Electromed, Inc. Common Stock",Monthly,2025-08-31,2026-02-28,24.729999542236328,23.700000762939453,1.5471431187220983,-14.714268275669644,-0.14714268275669642,-4.164976944450572,6.0,0,35.728813,69.11475,1.18,0.61,349087488.0,"(25,40]",>0,>0,OK,1,1,0,0,1,ledger
EQX,AMEX:EQX,Equinox Gold Corp.,Daily,2024-07-29,2024-08-01,5.5,5.429999828338623,2.399998612837839,-25.454599049447133,-0.2545459904944713,-1.2727303938432173,3.0,0,25.891891,6.152068,0.37,1.5572,7560132096.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
EQX,AMEX:EQX,Equinox Gold Corp.,Daily,2025-04-24,2025-05-01,6.800000190734863,6.349999904632568,1.579084727898221,-124.66472978605736,-1.2466472978605736,-6.6176510805901065,5.0,0,25.891891,6.152068,0.37,1.5572,7560132096.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
EQX,AMEX:EQX,Equinox Gold Corp.,Daily,2026-02-03,2026-02-05,15.109999656677246,13.739999771118164,1.8031502803578308,-107.87404885968292,-1.0787404885968293,-9.066842598859138,2.0,0,25.891891,6.152068,0.37,1.5572,7560132096.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
EQX,AMEX:EQX,Equinox Gold Corp.,Weekly,2023-03-03,2023-04-21,3.890000104904175,5.0,1.8222820002644409,200.27057903245847,2.0027057903245846,28.534700903900585,7.0,1,25.891891,6.152068,0.37,1.5572,7560132096.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
